Label,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0,37,male,bachelor,GA,CSS/CAM/RESTful APIs/Javascript/SOAP/,5,female,bachelor,GA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
2,37,male,bachelor,GA,CSS/CAM/RESTful APIs/Javascript/SOAP/,6,male,bachelor,WA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
9,37,male,bachelor,GA,CSS/CAM/RESTful APIs/Javascript/SOAP/,7,male,master,UT,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
5,37,male,bachelor,GA,CSS/CAM/RESTful APIs/Javascript/SOAP/,8,male,master,NY,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
4,37,male,bachelor,GA,CSS/CAM/RESTful APIs/Javascript/SOAP/,9,male,bachelor,UT,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
1,38,female,highschool,NY,Bootstrap/TCP/PaaS/Go/Photoshop/,0,female,master,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
6,38,female,highschool,NY,Bootstrap/TCP/PaaS/Go/Photoshop/,1,female,bachelor,TX,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
1,38,female,highschool,NY,Bootstrap/TCP/PaaS/Go/Photoshop/,2,female,master,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
4,38,female,highschool,NY,Bootstrap/TCP/PaaS/Go/Photoshop/,3,female,bachelor,TX,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,38,female,highschool,NY,Bootstrap/TCP/PaaS/Go/Photoshop/,4,female,bachelor,CA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
1,38,female,highschool,NY,Bootstrap/TCP/PaaS/Go/Photoshop/,5,male,bachelor,TX,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
3,38,female,highschool,NY,Bootstrap/TCP/PaaS/Go/Photoshop/,6,female,bachelor,NY,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,38,female,highschool,NY,Bootstrap/TCP/PaaS/Go/Photoshop/,7,male,bachelor,WA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
5,38,female,highschool,NY,Bootstrap/TCP/PaaS/Go/Photoshop/,8,male,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
10,38,female,highschool,NY,Bootstrap/TCP/PaaS/Go/Photoshop/,9,male,master,NJ,Product Engineer,CAD/CAM
8,39,male,bachelor,CA,C++/Bootstrap/XML/CAM/Javascript/,0,female,master,UT,Mobile Software Engineer,Java/C#/Objective-C/Swift
5,39,male,bachelor,CA,C++/Bootstrap/XML/CAM/Javascript/,1,female,bachelor,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
10,39,male,bachelor,CA,C++/Bootstrap/XML/CAM/Javascript/,2,male,master,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
4,39,male,bachelor,CA,C++/Bootstrap/XML/CAM/Javascript/,3,male,bachelor,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
2,39,male,bachelor,CA,C++/Bootstrap/XML/CAM/Javascript/,4,male,bachelor,WA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
10,39,male,bachelor,CA,C++/Bootstrap/XML/CAM/Javascript/,5,male,bachelor,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
9,39,male,bachelor,CA,C++/Bootstrap/XML/CAM/Javascript/,6,female,master,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
6,39,male,bachelor,CA,C++/Bootstrap/XML/CAM/Javascript/,7,female,bachelor,NY,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
4,39,male,bachelor,CA,C++/Bootstrap/XML/CAM/Javascript/,8,male,master,GA,Mobile Software Engineer,Java/C#/Objective-C/Swift
2,39,male,bachelor,CA,C++/Bootstrap/XML/CAM/Javascript/,9,female,bachelor,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
2,40,female,bachelor,TX,Datastrcutes and Algorithms/Javascript/Unix/Git/React/,0,female,master,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,40,female,bachelor,TX,Datastrcutes and Algorithms/Javascript/Unix/Git/React/,1,female,bachelor,UT,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,40,female,bachelor,TX,Datastrcutes and Algorithms/Javascript/Unix/Git/React/,2,male,master,CA,Mobile Software Engineer,Java/C#/Objective-C/Swift
3,40,female,bachelor,TX,Datastrcutes and Algorithms/Javascript/Unix/Git/React/,3,male,bachelor,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
6,40,female,bachelor,TX,Datastrcutes and Algorithms/Javascript/Unix/Git/React/,4,male,bachelor,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
3,40,female,bachelor,TX,Datastrcutes and Algorithms/Javascript/Unix/Git/React/,5,female,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,40,female,bachelor,TX,Datastrcutes and Algorithms/Javascript/Unix/Git/React/,6,female,bachelor,AZ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
9,40,female,bachelor,TX,Datastrcutes and Algorithms/Javascript/Unix/Git/React/,7,female,master,NJ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,40,female,bachelor,TX,Datastrcutes and Algorithms/Javascript/Unix/Git/React/,8,male,master,GA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
3,40,female,bachelor,TX,Datastrcutes and Algorithms/Javascript/Unix/Git/React/,9,female,bachelor,NY,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
3,41,male,bachelor,GA,NoSQL/Unix/NodeJS/HTML/Bootstrap/,0,female,bachelor,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
3,41,male,bachelor,GA,NoSQL/Unix/NodeJS/HTML/Bootstrap/,1,male,master,NY,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
8,41,male,bachelor,GA,NoSQL/Unix/NodeJS/HTML/Bootstrap/,2,female,master,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
7,41,male,bachelor,GA,NoSQL/Unix/NodeJS/HTML/Bootstrap/,3,female,master,NJ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
1,41,male,bachelor,GA,NoSQL/Unix/NodeJS/HTML/Bootstrap/,4,female,master,NY,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
3,41,male,bachelor,GA,NoSQL/Unix/NodeJS/HTML/Bootstrap/,5,male,bachelor,UT,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,41,male,bachelor,GA,NoSQL/Unix/NodeJS/HTML/Bootstrap/,6,female,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
4,41,male,bachelor,GA,NoSQL/Unix/NodeJS/HTML/Bootstrap/,7,female,master,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
2,41,male,bachelor,GA,NoSQL/Unix/NodeJS/HTML/Bootstrap/,8,female,master,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
2,41,male,bachelor,GA,NoSQL/Unix/NodeJS/HTML/Bootstrap/,9,male,bachelor,NJ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
10,42,male,highschool,NY,IP/Datastrcutes and Algorithms/Wireframing/Angular/XML/,0,female,bachelor,NY,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
0,42,male,highschool,NY,IP/Datastrcutes and Algorithms/Wireframing/Angular/XML/,1,female,bachelor,TX,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
4,42,male,highschool,NY,IP/Datastrcutes and Algorithms/Wireframing/Angular/XML/,2,female,master,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
6,42,male,highschool,NY,IP/Datastrcutes and Algorithms/Wireframing/Angular/XML/,3,female,bachelor,NJ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
9,42,male,highschool,NY,IP/Datastrcutes and Algorithms/Wireframing/Angular/XML/,4,male,master,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
6,42,male,highschool,NY,IP/Datastrcutes and Algorithms/Wireframing/Angular/XML/,5,female,bachelor,NY,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
1,42,male,highschool,NY,IP/Datastrcutes and Algorithms/Wireframing/Angular/XML/,6,male,master,CA,Product Engineer,CAD/CAM
3,42,male,highschool,NY,IP/Datastrcutes and Algorithms/Wireframing/Angular/XML/,7,female,master,GA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,42,male,highschool,NY,IP/Datastrcutes and Algorithms/Wireframing/Angular/XML/,8,female,bachelor,TX,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
3,42,male,highschool,NY,IP/Datastrcutes and Algorithms/Wireframing/Angular/XML/,9,female,bachelor,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
10,43,male,highschool,NY,CAD/C#/React/Swift/Bootstrap/,0,male,bachelor,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,43,male,highschool,NY,CAD/C#/React/Swift/Bootstrap/,1,male,master,GA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
3,43,male,highschool,NY,CAD/C#/React/Swift/Bootstrap/,2,male,bachelor,AZ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
10,43,male,highschool,NY,CAD/C#/React/Swift/Bootstrap/,3,female,master,AZ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
0,43,male,highschool,NY,CAD/C#/React/Swift/Bootstrap/,4,male,bachelor,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
10,43,male,highschool,NY,CAD/C#/React/Swift/Bootstrap/,5,male,bachelor,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
7,43,male,highschool,NY,CAD/C#/React/Swift/Bootstrap/,6,female,bachelor,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
5,43,male,highschool,NY,CAD/C#/React/Swift/Bootstrap/,7,female,bachelor,GA,Product Engineer,CAD/CAM
0,43,male,highschool,NY,CAD/C#/React/Swift/Bootstrap/,8,male,master,GA,Product Engineer,CAD/CAM
7,43,male,highschool,NY,CAD/C#/React/Swift/Bootstrap/,9,female,master,NY,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
5,44,male,bachelor,UT,Angular/CSS/RFI/Java/CSS/,0,male,master,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
4,44,male,bachelor,UT,Angular/CSS/RFI/Java/CSS/,1,male,master,TX,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
0,44,male,bachelor,UT,Angular/CSS/RFI/Java/CSS/,2,female,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,44,male,bachelor,UT,Angular/CSS/RFI/Java/CSS/,3,female,master,NJ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
3,44,male,bachelor,UT,Angular/CSS/RFI/Java/CSS/,4,female,bachelor,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,44,male,bachelor,UT,Angular/CSS/RFI/Java/CSS/,5,female,bachelor,TX,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
1,44,male,bachelor,UT,Angular/CSS/RFI/Java/CSS/,6,male,master,AZ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
2,44,male,bachelor,UT,Angular/CSS/RFI/Java/CSS/,7,female,bachelor,TX,Product Engineer,CAD/CAM
5,44,male,bachelor,UT,Angular/CSS/RFI/Java/CSS/,8,male,bachelor,NY,Product Engineer,CAD/CAM
3,44,male,bachelor,UT,Angular/CSS/RFI/Java/CSS/,9,male,bachelor,CA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
1,45,female,highschool,TX,Angular/RFP/SQL/C/Go/,0,female,bachelor,UT,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
2,45,female,highschool,TX,Angular/RFP/SQL/C/Go/,1,male,master,TX,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
3,45,female,highschool,TX,Angular/RFP/SQL/C/Go/,2,female,master,CA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
5,45,female,highschool,TX,Angular/RFP/SQL/C/Go/,3,male,bachelor,AZ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
9,45,female,highschool,TX,Angular/RFP/SQL/C/Go/,4,female,bachelor,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
5,45,female,highschool,TX,Angular/RFP/SQL/C/Go/,5,female,bachelor,NJ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
8,45,female,highschool,TX,Angular/RFP/SQL/C/Go/,6,female,bachelor,NJ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
9,45,female,highschool,TX,Angular/RFP/SQL/C/Go/,7,female,bachelor,UT,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
3,45,female,highschool,TX,Angular/RFP/SQL/C/Go/,8,male,bachelor,UT,Product Engineer,CAD/CAM
5,45,female,highschool,TX,Angular/RFP/SQL/C/Go/,9,female,bachelor,AZ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
10,46,male,bachelor,CA,NoSQL/GraphQL/C#/Angular/UX/,0,female,master,CA,Mobile Software Engineer,Java/C#/Objective-C/Swift
6,46,male,bachelor,CA,NoSQL/GraphQL/C#/Angular/UX/,1,female,master,NY,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
1,46,male,bachelor,CA,NoSQL/GraphQL/C#/Angular/UX/,2,male,master,WA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
9,46,male,bachelor,CA,NoSQL/GraphQL/C#/Angular/UX/,3,male,bachelor,GA,Product Engineer,CAD/CAM
4,46,male,bachelor,CA,NoSQL/GraphQL/C#/Angular/UX/,4,female,master,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,46,male,bachelor,CA,NoSQL/GraphQL/C#/Angular/UX/,5,male,bachelor,GA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
1,46,male,bachelor,CA,NoSQL/GraphQL/C#/Angular/UX/,6,female,bachelor,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
0,46,male,bachelor,CA,NoSQL/GraphQL/C#/Angular/UX/,7,male,bachelor,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
10,46,male,bachelor,CA,NoSQL/GraphQL/C#/Angular/UX/,8,male,bachelor,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
0,46,male,bachelor,CA,NoSQL/GraphQL/C#/Angular/UX/,9,male,master,AZ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
8,47,female,highschool,GA,CAD/Angular/Linux/CAD/HTML/,0,female,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
1,47,female,highschool,GA,CAD/Angular/Linux/CAD/HTML/,1,male,master,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
2,47,female,highschool,GA,CAD/Angular/Linux/CAD/HTML/,2,male,bachelor,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
3,47,female,highschool,GA,CAD/Angular/Linux/CAD/HTML/,3,male,master,CA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
9,47,female,highschool,GA,CAD/Angular/Linux/CAD/HTML/,4,female,bachelor,NJ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
10,47,female,highschool,GA,CAD/Angular/Linux/CAD/HTML/,5,male,master,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
7,47,female,highschool,GA,CAD/Angular/Linux/CAD/HTML/,6,female,master,NJ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
5,47,female,highschool,GA,CAD/Angular/Linux/CAD/HTML/,7,female,bachelor,NJ,Product Engineer,CAD/CAM
6,47,female,highschool,GA,CAD/Angular/Linux/CAD/HTML/,8,female,master,NY,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
3,47,female,highschool,GA,CAD/Angular/Linux/CAD/HTML/,9,male,bachelor,CA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
10,48,female,bachelor,AZ,TCP/React/Python/HTML/SOAP/,0,female,master,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
8,48,female,bachelor,AZ,TCP/React/Python/HTML/SOAP/,1,female,master,AZ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
5,48,female,bachelor,AZ,TCP/React/Python/HTML/SOAP/,2,male,bachelor,NJ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
8,48,female,bachelor,AZ,TCP/React/Python/HTML/SOAP/,3,male,master,NY,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
0,48,female,bachelor,AZ,TCP/React/Python/HTML/SOAP/,4,male,bachelor,NY,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
5,48,female,bachelor,AZ,TCP/React/Python/HTML/SOAP/,5,female,master,NY,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
6,48,female,bachelor,AZ,TCP/React/Python/HTML/SOAP/,6,male,master,GA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,48,female,bachelor,AZ,TCP/React/Python/HTML/SOAP/,7,female,master,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
3,48,female,bachelor,AZ,TCP/React/Python/HTML/SOAP/,8,female,bachelor,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
5,48,female,bachelor,AZ,TCP/React/Python/HTML/SOAP/,9,male,bachelor,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
9,49,male,bachelor,AZ,Javascript/Swift/SDN/NodeJS/React/,0,male,master,TX,Product Engineer,CAD/CAM
4,49,male,bachelor,AZ,Javascript/Swift/SDN/NodeJS/React/,1,female,master,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
10,49,male,bachelor,AZ,Javascript/Swift/SDN/NodeJS/React/,2,female,bachelor,NJ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
9,49,male,bachelor,AZ,Javascript/Swift/SDN/NodeJS/React/,3,male,master,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,49,male,bachelor,AZ,Javascript/Swift/SDN/NodeJS/React/,4,male,master,NY,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
7,49,male,bachelor,AZ,Javascript/Swift/SDN/NodeJS/React/,5,male,bachelor,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
2,49,male,bachelor,AZ,Javascript/Swift/SDN/NodeJS/React/,6,female,bachelor,WA,Mobile Software Engineer,Java/C#/Objective-C/Swift
10,49,male,bachelor,AZ,Javascript/Swift/SDN/NodeJS/React/,7,male,bachelor,GA,Mobile Software Engineer,Java/C#/Objective-C/Swift
1,49,male,bachelor,AZ,Javascript/Swift/SDN/NodeJS/React/,8,male,bachelor,TX,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
7,49,male,bachelor,AZ,Javascript/Swift/SDN/NodeJS/React/,9,female,master,NJ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
